aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
0.03,1.86,0.01,0.87,0.05,0.09,0.06,0.86,0.11,0.85,0.85,0.101,6.92,1.09,0.008,9.41,0.5,0.04,0.02,0.06,No
0.01,15.1,0.02,0.15,0.09,0.24,0.06,1.08,1.43,0.89,0.89,0.08,1.91,0.43,0.008,0.19,0.84,0.06,0.06,0.08,No
1.586508082,20.71750392,503.3463912,2.72313338,0.122528923,5.804748993,0.058439542,0.569523302,1.409188857,0.200847381,0.61210508,0.115548267,1.48757408,1.398474269,0.000922974,22.67339064,7.503595294,0.075950118,0.249133289,0.011834659,Yes
0.1,25.78,0.03,0.97,0.07,0.08,0.1,0.03,1.31,0,0.57,0.109,6.07,0.36,0.007,0.94,0.99,0.05,0.06,0.02,No
0.81,26.45,0.19,3.9,0.05,8.01,0.37,1.75,0.19,0,0.9,0.045,5.32,1.8,0.007,58.6,6.79,0.02,0.04,0.06,No
0.01,10.6,0.02,0.51,0.07,0.09,0.05,0.84,0.55,0,0.78,0.118,5.79,0.69,0.003,3.15,0.39,0.04,0.04,0.07,No
0.03,13.62,0.04,1.31,0.07,6.89,0.17,0.57,1.33,1,1,0.065,16.83,1.19,0.004,48.18,5.45,0.08,0.48,0.08,No
0.1,27.76,0.05,4.29,0.1,5.86,0.26,0.47,1.02,0.4,0,0.02,19.02,1.91,0.007,44.78,2.13,0.07,0.28,0.08,no
0.05,22.53,0.02,0.62,0.06,0.35,0.05,0.07,0.87,0,0.008,0.079,8.64,0.6,0.007,2.32,5.26,0.06,0.01,0.05,No
0.01,15.71,0.05,0.9,0.07,0.04,0.08,1.64,0.61,0,1,0.038,11.56,0.46,0.006,0.1,2.07,0.02,0.01,0.08,No
0.04,25.67,0.06,0.82,0.02,0.74,0.01,1.62,1.48,0.99,0.99,0.162,1.97,0.06,0.003,4.6,0.12,0.02,0.09,0.04,No
0.08,15.76,0.07,0.69,0.07,0.03,0.08,1.05,0.86,0.37,0.002,0.113,0.27,0.43,0.01,2.42,4.23,0.08,0.06,0.03,No
0.01,27.01,0.01,0.09,0.06,0.01,0.09,1.32,0.59,0,0.008,0.122,15.8,1.47,0.009,0.91,2.55,0.04,0,0.05,No
0.08,8.42,0.09,0.4,0.04,0.01,0.02,0.04,0.9,0,0.58,0.093,10.16,0.22,0.003,0.24,3.4,0.05,0.1,0.05,No
0.09,4.12,0.72,0.98,0.08,4.65,0.5,0.02,0.13,0.97,0.97,0.001,12.27,1.57,0.006,4.31,0.83,0.06,0.23,0.08,No
1.24,29.84,0.04,0.37,0.005,5.29,0.08,1.34,0.69,0,0,0.11,0.52,1.23,0.003,46.8,3.34,0.06,0.48,0.04,no
2.36527233,29.6882335,0.387039742,2.668150914,0.110177515,0.66811748,0.851393432,1.772212087,0.397630211,0.30052934,0.560549647,0.13003671,15.29835885,0.490197373,0.008619678,58.67434125,1.651012394,0.468904848,0.03348087,0.019841177,No
0.06,13.53,0,0.02,0.05,0.07,0.03,0.02,0.99,0.05,0.003,0.078,15.07,0.48,0.006,0.7,5.69,0.07,0.02,0.01,No
0,14.38,0.86,1.33,0.09,1.25,0.23,1.3,0.37,0.98,0.98,0.156,10.64,1.19,0.008,25.3,3.24,0.05,0.44,0,No
0.02,20.91,0.08,0.95,0.06,0.26,0.05,0.09,0.52,0,0.74,0.062,6.69,0.97,0.004,9.04,0.91,0,0,0.02,No
1.534178696,22.3455049,0.752453844,2.85207877,0.055764192,4.076886257,0.850579895,0.023207948,1.159696614,0.315904107,0.255716619,0.187098135,14.95245903,1.966330311,0.001024457,33.50936153,1.207531533,55.07396079,0.187328806,0.058838537,Yes
0.09,16.56,0.73,3.15,0.08,4.48,0.71,1.14,1.14,0.45,0.004,0.045,9.6,2.15,0.01,27.66,7.02,0.02,0.42,0.04,No
0.04,19.77,0.08,0.36,0.04,0.45,0.01,0.78,1.5,0,0,0.004,7.38,0.14,0.002,3.13,3.51,0.09,0.09,0.02,Yes
4.24,23.27,0.98,2.34,0.07,7.14,0.47,1.95,1.38,0,0,0.191,19.06,1.12,0.009,1.23,2.4,0.05,0.35,0.02,no
0.07,22.51,0.06,2.23,0.04,0.21,0.01,0.02,1.41,0,0.99,0.13,11.43,0.47,0.001,2.22,1.93,0.01,0,0.03,No
4.18,13.97,0.13,1.54,0.05,6.49,0.06,0.44,0.08,0.63,0.63,0.044,16.8,2.8,0.008,31.62,3.59,0.02,0.37,0.09,No
0.09,14.35,0.04,1.53,0.06,0.5,0.05,1.3,0.5,0.1,0.008,0.036,2.65,0.51,0.008,0.01,0.28,0.01,0.04,0.02,Yes
0.08,3.14,0.07,2.91,0,0.09,0.01,1.38,0.63,0.97,0.97,0.017,4.16,1.59,0.004,2.77,0.96,0.04,0.08,0.06,No
0.01,21.89,0.71,2.92,0.04,7.77,0.3,0.43,0.9,0.79,0.79,0.199,2.07,2,0.001,47.98,7.79,0.09,0.1,0.03,No
0.21,15.03,0.03,3.4,0.002,6.71,0.48,1.13,1.43,0.63,0.63,0.152,6.66,1.15,0.005,1.87,5.59,0.05,0.08,0.05,No
0.08,22.64,0.05,0.9,0.07,0.04,0.04,1.21,1.33,0.55,0.55,0.116,12.24,0.24,0.009,2.21,0.28,0.03,0.05,0.03,No
0.04,16.44,0.06,0.06,0.02,0.04,0.04,1.82,0.56,0.95,0.95,0.154,16.86,1.3,0.004,2.24,0.41,0.07,0.09,0.05,No
0.03,13.15,0.02,1.42,0.08,0.01,0.02,0.01,0.1,0,0,0.165,10.82,0.53,0.006,0.17,0.72,0.07,0.08,0.09,No
0.03,0.41,0.04,1.17,0.08,0.02,0.03,0.05,0.44,0.07,0.007,0.15,10.3,0.81,0.005,6.7,3.12,0.02,0.02,0.08,no
0.09,1.48,0.02,0.27,0.08,0.07,0.06,1.39,1.19,0,0.001,0.194,1.49,0.05,0.009,0.29,4.63,0.08,0,0.02,No
4.38,14.3,0.21,0.5,0.04,5.99,0.04,0.98,0.77,0.52,0.52,0.185,18.3,1.8,0.009,50.13,3.55,0.1,0.24,0.06,no
0.04,12.51,0.09,1.04,0,0.18,0.09,0.51,1.49,0,0.003,0.02,4.36,0.48,0.008,7.13,2.36,0.04,0.04,0.07,No
0.26,23.88,0.04,3.74,0.003,3.44,0.84,1,1.38,0.68,0.68,0.198,16.39,1.21,0.008,39.41,4.54,0.06,0.09,0.07,No
0.02,4.07,0.01,0.26,0.07,0.33,0.04,1.33,0.18,0,0,0.041,16.41,2.13,0.01,2.25,0.2,0,0.03,0.07,No
0.04,27.83,0.2,4.51,0.12,7.73,0.27,0.05,1.39,0.89,0.89,0.005,8.56,1.47,0.005,11.79,3.37,0.08,0.13,0,No
1.661378934,1.411639053,0.819677328,3.9557181,0.099510747,2.799172065,0.161900004,1.620799317,0.984300775,0.569830897,0.827006036,0.164447151,4.926127818,2.597080671,0.008821161,24808.47679,0.829340694,0.029963667,0.103444449,0.05122941,No
0.01,4.99,0.08,2.95,0.06,0.42,0.06,1.5,0.25,0.02,0,0.083,6.65,2.02,0.009,2.39,0.77,0.02,0.01,0,No
0.03,13.58,0.02,1.22,0.08,0.04,0.05,0.09,1.41,0,0.004,0.05,7.85,0.27,0.003,0.22,0.19,0.03,0.09,0.04,Yes
0.06,23.58,0.001,0.57,0.003,4.3,0.82,1.57,0.43,0.04,0.003,0.089,14.77,1.97,0.005,0.91,5.11,0.03,0.2,0.03,No
0.07,27.35,0.05,0.28,0.02,0.09,0.08,1.24,0.14,0,0.51,0.032,19.47,0.66,0,4.43,0.82,0.03,0.07,0.01,No
0.08,13.74,0.01,4.68,0.02,3.58,0.46,0.09,1.43,0.84,0.84,0.001,11.6,1.75,0.004,5.15,4.26,0.08,0.26,0.07,No
0.11,2.97,0.01,1.35,0.007,7.41,0.23,1.44,0.17,0.99,0.99,0.096,14.55,1.77,0.008,59.74,4.17,0.08,0.18,0.03,No
0.02,13.09,0.1,0.19,0.05,0.13,0.02,0.08,0.52,0,0.003,0.105,3.1,0.74,0.009,0.04,2.36,0.01,0.09,0.07,No
0.09,3.03,0.08,0.77,0.1,0.69,0.09,0.7,1.43,0.35,0.004,0.188,9.23,1.84,0.002,0.06,1.39,0.06,0.05,0.03,No
3.41,20.51,0.66,0.93,0.1,1.81,0.7,1.08,0.7,0,0.87,0.106,9.9,1.81,0.008,34.76,3.54,0.02,0.47,0.07,No
0.01,15.87,0.03,1.61,0.09,0.39,0.04,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,1.84,0.12,0.09,0.01,0.03,No
0.93,15.17,0.02,0.82,0.004,1.58,0.45,1.46,0.45,0,0,0.197,15.13,1.9,0.001,7.93,4.86,0.05,0.04,0.06,Yes
0.05,25.93,0.06,0.84,0.06,0.15,0.03,0.04,0.29,0,0.58,0.195,8.27,0.59,0.007,3.3,3.14,0.06,0.1,0.02,No
0.611907493,5.57697093,0.260951659,2.282610233,0.023790333,0.699609919,0.80684827,1.225117848,1.404572392,,0.626254926,0.06654388,6.036681307,1.59953641,0.003689253,37.03777689,2.307040761,0.0211752,0.019055303,0.050973859,No
0.07,3.38,0.07,0.24,0.09,0.25,0.03,0.08,1.44,0.34,0.004,0.172,1.4,2.1,0.01,4.44,4.62,0.05,0.08,0.08,No
0.08,11.3,0.09,2.48,0.08,0.08,0.03,0.91,0.65,0,0.51,0.023,16.7,0.8,0.006,0.53,4.44,0.03,0.07,0.03,no
0.04,15.78,0.01,2.58,0.07,0.12,0.03,1.18,0.47,0.42,0.009,0.087,0.58,1.03,0.006,4.26,0.88,0.02,0.06,0.06,No
0.09,15.14,0.58,1.08,0.06,7.34,0.49,0.08,1.4,0.94,0.94,0.001,0.5,2.22,0.005,9.77,5.31,0.09,0.13,0.07,No
0.07,4.64,0.16,4.17,0.09,0.22,0.65,1.47,0.21,0.33,0.005,0.106,2.8,1.26,0.001,47.85,0.06,0.06,0.04,0.05,No
0.05,21.99,0.04,2.2,0.004,7.65,0.3,0.43,0.9,0.79,0.79,0.199,2.01,1.77,0.001,27.56,7.79,0.09,0.1,0.03,No
0.17,27.08,0.24,3.1,0.12,6.02,0.25,0.09,0.8,0.13,0.009,0.001,16.85,1.55,0.006,30.19,4.1,0.01,0.36,0.01,No
0.04,10.06,0.57,3.63,0.02,0.45,0.84,0.71,1.43,0.58,0.58,0.144,1.91,1.11,0.009,43.96,7.67,0.05,0.23,0.01,No
0.28,8.83,0.05,2.24,0.003,4.77,0.03,1.11,0.36,0.27,0.006,0.189,16.25,1.56,0.01,3.77,7.81,0.01,0.21,0.05,No
4.78,13.1,0.59,3.42,0.01,3.31,0.37,0.51,1.49,0,0.003,0.02,4.34,1.66,0.008,59.36,5.55,0.04,0.08,0.07,No
0.07,2,0.07,0.65,0.08,0.04,0.03,1.19,0.26,0,0,0.034,17.64,1.71,0.004,3.86,1.43,0.04,0.05,0.06,No
2.89,14.74,0.88,2.39,0.03,5.25,0.18,0.69,1.06,0.89,0.89,0.061,1.67,1.5,0,52.92,5.22,0.01,0.21,0.06,No
0.08,6.58,0.01,3.38,0.006,1.8,0.53,1.05,1.26,0.03,0.003,0.079,8.69,1.8,0.004,42.43,1.67,0.01,0.12,0.09,No
0.03,13.2,0.04,3.08,0.003,3.15,0.37,0.51,1.49,0.24,0.003,0.02,3.74,1.6,0.008,5.72,5.55,0.04,0.08,0.07,No
4.86,26.54,0.85,2.79,0.08,0.84,0.17,1.57,0.11,0.52,0.52,0.018,8.05,2.07,0.001,36.06,0.35,0.08,0.22,0.05,no
0.05,29.29,0.08,0.08,0.1,0.02,0.04,0.08,0.38,0,0.84,0.064,7.23,0.72,0.005,2.76,0.45,0.07,0.01,0.06,No
0.05,25.9,0.06,0.59,0.05,0.05,0.01,1.87,1.16,0.43,0.009,0.121,12.65,1.63,0.005,9.91,0.39,0.07,0.03,0.08,no
0.99,14.37,0.21,3.14,0.07,0.93,0.43,1.38,0.11,0,0,0.135,10.22,1.95,0.006,45.67,5.42,0.08,0.19,0.02,No
0.08,0.04,0.06,0.41,0.09,0.51,0.01,0.06,1.43,0.72,0,0.037,4.91,1.32,0.003,3.91,2.69,0.09,0.03,0,No
1.09,17.55,0.04,0.69,0.003,1.27,0.38,0.41,0.72,0.25,0.007,0.02,0.29,1.38,0.01,33.17,2.97,0.06,0.1,0.02,Yes
0.04,19.53,0.05,0.66,0.09,0.07,0.06,0.1,0.59,0,0.007,0.024,3.34,0.13,0.002,7.1,4.77,0.06,0.04,0.09,No
0.08,19.17,0.05,0.76,0.006,6.6,0.7,0.29,0.5,0.7,0.7,0.136,18.77,1.99,0.001,35.36,3.09,0.02,0.38,0.02,No
0.08,9.62,0.05,0.22,0.06,0.02,0.04,1.34,0.26,0.07,0.008,0.113,2.25,1.5,0.01,3.71,1.18,0.09,0.01,0.04,No
0.05,0.02,0.06,0.94,0.01,0.07,0.07,0.8,0.36,0.64,0.64,0.087,6.88,1.07,0.01,0.36,0.93,0.03,0.05,0.08,No
0,17.84,0.02,2.46,0.02,0.01,0,0.53,0.12,0.66,0.66,0.016,9.16,0.66,0.01,0.51,0.25,0,0.02,0.03,No
3.41,14.34,0.32,0.2,0.05,7.62,0.71,0.67,0.73,0,0.92,0.057,6.93,1.39,0.009,25.06,7.19,0.09,0.2,0,No
0.07,26.86,0.62,3.99,0.07,6.52,0.12,1.41,0.92,0.93,0.93,0.075,16.23,2.58,0.005,33.61,5.24,0.05,0.15,0.07,No
0.02,17.22,0.19,1.69,0.08,4.94,0.29,0.07,1.43,0.16,0.009,0.075,13.84,1.09,0.002,37.26,3.34,0,0.07,0.02,Yes
1.19,18.95,0.03,2.87,0.007,6.86,0.81,0.06,0.78,0.89,0.89,0.09,17.23,1.69,0.004,3.38,7.69,0.01,0.41,0.09,Yes
0.22,6.92,0.03,1.13,0.005,7.24,0.47,0.33,0.82,0.29,0.004,0.093,1.51,1,0.004,25.81,0.45,0.03,0.3,0.05,No
0.09,21.76,0.01,2.53,0.004,0.85,0.59,0.08,1.19,0.7,0.7,0.157,10.87,1.23,0,22.58,6.7,0.04,0.42,0.02,No
0.1,27.45,0.06,0.23,0.03,0.15,0.02,0.42,1.13,0.05,0.004,0.053,13.07,0.82,0.006,5.77,0.01,0.08,0.09,0.04,No
0.08,3.25,0.1,0.32,0.05,0.05,0.03,0.05,0.07,0.32,0,0.015,15.26,1.58,0.004,5.1,6.12,0.03,0.08,0.04,No
0.04,11.13,0.01,3.25,0.001,2.14,0.39,1.29,0.85,0.65,0.65,0.121,17.64,1.54,0.009,17.04,2.67,0.04,0.42,0.08,No
0.01,-0.08,0.2,4.53,0.09,3.17,0.3,0.08,1.31,0.78,0.78,0.001,16,1.61,0.003,11.26,2.89,0.05,0.4,0.09,No
0.07,8.44,0.02,0.76,0.02,0.05,0.07,1.89,0.95,-0.36,0.003,0.178,16.01,1.41,0.004,0.39,0.02,0.02,0.01,0.06,No
0.09,17.2,0.06,1.59,0.09,0.07,0.07,0.12,0.13,0.94,0.94,0.049,6.06,1.77,0.002,4,0.78,0.04,0.09,0.02,No
0.05,15.83,0.02,0.35,0.07,0.03,0.04,0.1,1.08,0,0.99,0.002,18.74,0.75,0.003,9.84,0.12,0.04,0.03,0.01,no
0.01,28.19,0.42,1.56,0.07,3.58,0.65,0.01,0.43,0.27,0.007,0.033,6.84,1.61,0.001,38.46,5.14,0.01,0.06,0.05,No
0.74,14.13,0.001,0.74,0.002,3.23,0.55,0.63,0.7,0,0,0.144,8.95,1.2,0.005,49.41,5.76,0.06,0.5,0.02,No
4.77,7.18,0.81,1.89,0.11,4.92,0.24,0.28,0.82,0.54,0.54,0.197,1.6,2.19,0.007,32.6,3.64,0.05,0.37,0.05,No
0.1,3.08,0.01,3.28,0.002,7.43,0.29,1.67,0.47,0.54,0.54,0.141,4.94,1.64,0.006,45.28,0.8,0.04,0.4,0.03,No
0.03,7.88,0.03,0.51,0.02,0,0.05,1.66,1.1,0.29,0,0.113,0.36,1.94,0.004,2.86,0.23,0.07,0.09,0.01,No
0,3.72,0.07,0.44,0,0.3,0.03,0.09,0.61,0,0,0.03,2.03,1.19,0.009,0.12,3.6,0,0.05,0.04,No
0.02,28.55,0.05,0.18,0.04,0.09,0.06,0.2,0.58,0.8,0.8,0.112,11.96,0.13,0.007,12.18,6.74,0.07,0.05,0.09,No
0.02,1.44,0.04,2.36,0.002,6.13,0.08,1.63,0.57,0.68,0.68,0.151,12.31,1.07,0.009,47.49,1.06,0.1,0.07,0.03,No
0.09,14.85,0.03,0.35,0.08,0.38,0.05,0.28,1.16,0,0.85,0.005,11,0.2,0.005,0.12,0.36,0.09,0.1,0.08,No
0.04,20.8,0.05,0.86,0.1,0.04,0.06,0.24,0.66,0.09,0.008,0.17,16.8,1.53,0.006,0.49,0.96,0.02,0.08,0.02,No
0.09,28.86,0.03,0.69,0.07,0.03,0.07,0.08,1.5,0.1,0.002,0.107,4.76,0,0,5.73,0.34,0.07,0.09,0,No
0.17,7.63,0.04,2.2,0.004,7.22,0.24,1.05,0.05,0.49,0.005,0.1,9.92,1.48,0.007,48.15,1.9,0.06,0.28,0.05,No
0.02,25.95,0.01,0.75,0.008,0.13,0.18,1.44,0.3,0.18,0.004,0.162,2.31,1.36,0.008,38.31,5.41,0.01,0.32,0,No
1.32,9.96,0.67,1.54,0.08,6.78,0.19,0.39,1.35,1,1,0.158,1.37,1.37,0.009,21.36,4.71,0.01,0.22,0.07,No
4.632111985,16.7014287,659.0662099,1.236989642,0.084230493,8.311768004,0.578983059,0.650030639,1.303209805,0.88288065,0.696544054,0.005965235,4.58297456,2.590344152,0.000446938,12.1919927,5.026526083,0.035498567,0.350892504,0.070635678,No
0.1,4.53,0.07,2.16,0.07,4.23,0.49,0.75,0.44,0.68,0.68,0.157,15.68,2.02,0.002,21.13,7.42,0.04,0.3,0.04,No
0.03,0.91,0.05,0.32,0,0.06,0,0.05,0.04,0.13,0,0.074,16.88,1.72,0.008,8.97,7.15,0.09,0.08,0,No
3.06,12.15,0.24,1.69,0.12,1.49,0.46,0.62,0.88,0,0.002,0.167,9.41,1.54,0.008,13.79,3.46,0.1,0.23,0.04,no
2.68,6.13,0.66,3.51,0.03,5.66,0.65,1.06,1.18,0.56,0.56,0.115,16.94,1.89,0.003,2.03,7.56,0.01,0.41,0.06,No
4.24,8.71,0.16,3.05,0.09,3,0.76,1.89,0.95,0,0.003,0.178,16.22,1.89,0.004,41.37,0.91,0.02,0.11,0.06,No
0.04,1.68,0.04,0.07,0.07,0.32,0.01,0.86,0.11,0.85,0.85,0.101,6.48,1.06,0.008,0.71,3.94,0.04,0.04,0.06,No
0.28,19.07,0.04,1.18,0.009,4.69,0.65,0.73,0.82,0.7,0.7,0.122,2.16,1.55,0.007,40.53,2.87,0.1,0.01,0.04,no
0.04,20.87,0.04,1,0.07,0.14,0.04,0.82,0.1,0,0,0.044,14.24,1.9,0.005,0.49,2.37,0.04,0.09,0.03,No
1.48,19.5,0.79,2.86,0.03,5.23,0.05,1.04,1.19,0,0,0.079,8.61,1.83,0.008,33.97,7.94,0.03,0.36,0,No
0.94,9.34,0.03,3.41,0.002,0.96,0.56,1.03,0.99,0,0,0.132,8.47,1.56,0.006,44.62,4.28,0.02,0.05,0.02,Yes
2.22,28.82,0.73,1.57,0.06,6.66,0.35,1.02,1.24,0,0.001,0.197,10.95,1.79,0.002,36.53,7.37,0.08,0.36,0.09,No
0.01,15.03,0.03,3.4,0.002,6.71,0.48,1.13,1.43,0.63,0.63,0.152,6.66,1.15,0.005,1.87,5.59,0.05,0.08,0.05,Yes
0.01,22.06,0.06,0.23,0.02,0.09,0,1.65,0.61,-0.78,0.78,0.146,16.5,1.4,0.003,0.19,1.78,0.05,0.06,0.06,No
0.55,8.06,0.96,2.72,0.04,0.66,0.88,0.69,1.32,0.62,0.62,0.103,13.87,1.57,0.01,15.66,5.29,0.06,0.46,0,No
0.06,10.72,0.09,0.51,0.03,0.31,0.02,0.07,0.79,0,0.005,0.033,13.49,0.46,0.006,0.96,0.9,0.04,0.1,0.02,No
0.1,25.71,0.07,1.83,0.07,0.09,0.07,1.17,1.31,0.57,0.57,0.109,6.07,1.99,0.007,0.14,0.09,0.05,0.06,0.02,no
4322.09471,0.88140823,0.137883374,3.930703755,0.025861313,2.970979098,0.566396422,0.342352676,0.396976688,0.191492788,0.960885441,0.191510852,0.212569055,1.961976748,0.006396426,30.62854316,6.668784439,0.031081231,0.350575637,0.001644925,No
1.34,12.27,0.02,1.37,0.004,4.13,0.1,1.73,0.8,0,0,0.174,16.88,1.45,0.006,28.73,6.87,0.05,0.13,0.07,Yes
0,13.74,0.34,4.68,0.1,7.87,0.41,1.97,0.61,0.52,0.52,0.095,14.15,1.91,0.005,55.22,2.95,0.01,0.12,0.02,no
0.07,22.83,0.04,0.75,0.03,0.03,0.01,0.54,1.33,0.05,0.001,0.166,11.59,1.2,0.006,0.35,0.21,0.07,0.1,0.08,No
2.71,4.82,0.05,0.46,0.005,4.6,0.04,0.29,1.28,0.96,0.96,0.04,10.54,1.27,0.003,10.82,7.74,0.09,0.4,0.07,Yes
1.19,8.79,0.08,3.48,0.12,0.95,0.46,0.1,0.01,0.92,0.92,0.101,15.77,1.5,0.007,4.98,6,0.01,0.01,0.04,No
0.04,0.66,0.02,0.28,0,0.08,0.05,1.69,1.32,0.99,0.99,0.063,16.95,1.17,0.003,1.52,1.42,0.07,0.09,0,No
0.23,1.28,0.35,3.66,0.02,3.11,0.39,0.02,0.13,0.93,0.93,0.001,4.49,1.49,0,19.69,0.16,0.07,0.27,0.01,No
0.02,7.1,0.77,2.67,0.12,0.82,0.15,1.65,0.8,0.54,0.54,0.163,11.23,1.95,0.008,14.35,5.88,0.01,0.18,0,No
1.97,19.63,0.76,1.33,0.12,2.02,0.16,0.02,0.04,0,0,0.198,11.33,1.97,0.006,23.87,4.8,0.06,0.41,0.02,No
0.1,0.4,0.06,0.41,0.09,0.1,0.09,0.06,0.48,0,0,0.174,16.29,1.49,0.01,0.21,0.53,0.05,0.08,0.07,No
0.01,29.54,0.02,2.5,0.005,4.93,0.62,0.1,0.72,0.39,0.008,0.011,14.95,1.21,0.007,8.56,6.29,0.1,0.29,0.06,No
0.07,12.82,0.01,0.17,0.1,0.47,0.07,0,1.33,0,1,0.065,16.76,0.22,0.004,0.11,3.84,0.08,0.06,0.08,No
0.02,5.35,0.09,0.28,0.01,0.35,0.1,0.98,0.33,0.49,0.007,0.062,4.91,1.18,0.004,3.78,0.44,0.03,0.01,0.03,No
0.15,5.11,0.001,1.17,0.006,0.2,0.18,0.18,0.37,0.03,0.008,0.081,10.84,1.82,0.007,0.9,2.77,0.03,0.43,0.03,No
0.06,0.15,0.05,0.61,0.09,0.05,0.02,1.94,1.49,0,0,0.114,10.61,1.88,0.007,3.47,1.68,0.04,0.07,0.09,No
2.38,16.13,0.33,1.79,0.07,2.15,0.51,0.46,0.74,0.48,0.001,0.072,13.56,1.66,0.005,29.13,4.31,0.09,0.28,0.08,No
0.04,10.72,0.07,0.88,0.05,0.52,0.03,0.98,0.79,0.72,0.72,0.115,1.22,1.15,0.002,1.36,0.66,0.05,0.08,0.07,No
0.21,9.07,0.28,1.63,0.08,0.18,0.44,0.04,1.35,0.27,0.004,0.026,7.33,2.16,0.009,1.19,6.8,0.07,0.34,0.06,No
2.66,28.22,0.19,4.42,0.08,2.44,0.22,1.4,0.05,0.3,0.003,0.142,4.73,1.31,0.008,22.68,6.31,0.05,0.33,0.02,no
3.05,22.43,0.03,0.89,0.005,5.99,0.86,1.72,0.81,0.87,0.87,0.15,2.74,1.6,0.004,28.79,7.27,0.02,0.24,0.05,Yes
0.01,14.04,0.06,0.96,0.05,0.09,0.03,1.23,1.01,0.6,0.6,0.04,12.77,0.82,0.007,0.19,0.61,0.02,0.08,0.01,no
3.18,19.59,0.04,0.79,0.007,6.3,0.31,1.91,0.96,0.14,0.002,0.132,16.05,1.09,0.01,49.72,5.19,0.02,0,0.02,No
0.1,6.35,0.76,3.71,0.11,3.46,0.55,0.08,0.91,0.75,0.75,0.191,1.41,1.32,0.005,55.73,0.05,0.09,0.25,0.02,No
0.23,7.61,0.01,3.62,0.003,3.54,0.45,0.91,1.26,0.74,0.74,0.16,15.37,1.08,0.004,38.53,1.56,0.01,0.16,0.08,No
0.07,1.78,0.56,1.94,0.01,7.89,0.4,1.9,1.18,0.46,0.007,0.112,16.4,1.87,0.003,40.75,6.82,0.05,0.26,0.05,No
3,3.92,0.04,1.05,0.001,1.64,0.04,0.02,0.47,0.28,0.005,0.141,6.15,1.78,0.007,41.93,3.5,0.01,0.47,0.09,Yes
0.07,10.01,0.63,1.43,0.01,7.15,0.4,0.68,0.79,0.23,0.002,0.014,7.57,1.56,0.009,55.08,7.92,0.01,0.33,0.02,No
4.45,7.48,0.03,0.83,0.004,3.03,0.36,0.55,1.14,0,0,0.18,15.86,1.83,0.01,48.83,7.79,0.08,0.13,0.01,No
0.04,19.84,0.01,0.53,0.01,0.26,0.01,0.44,1.2,0.77,0.77,0.112,10.09,1.34,0.001,0.33,0.34,0.01,0.09,0.06,No
1.994305653,6.388326062,0.056439559,0.753356476,0.069719708,,0.471886905,0.95854492,1.449416542,0.749722647,0.730058502,0.160446211,10.1295385,2.155298527,0.003311676,18.19794308,1.629579337,0.089089551,0.104438182,0.005766154,No
3.44,15.84,0.94,2.89,0.09,2.57,0.51,0.63,1.03,0,0.004,0.031,9.93,1.79,0.003,42.66,5.86,0.05,0.07,0.08,No
0.07,7.18,0.08,0.85,0.02,0.06,0.03,1.05,0.05,0.49,0.005,0.1,9.92,1.48,0.007,5.02,0.82,0.06,0,0.05,No
0.02,6.24,0.06,1.26,0.05,0.06,0.06,0.17,0.59,0.07,0.008,0.159,18.42,1.62,0.008,2.04,0.74,0.01,0.08,0.09,No
5.029448456,2.470407876,0.458866375,2.578157018,0.007683055,,0.704783215,0.763581301,1.126160739,0.756701046,0.991012641,0.14701637,19.62271517,1.658390046,0.008648464,38.62341136,6.99485669,0.073941282,0.355126942,0.088269963,No
3.368930714,24.20663914,0.566723274,1.61312906,,1.174678713,0.071341621,0.293520403,0.08829979,0.554657982,0.584050478,0.122093261,16.85036325,1.643792239,0.000397088,57.38843092,7.83589155,0.023908189,0.317816973,0.074032712,Yes
0.08,19.51,0.06,1.29,0,0.05,0.07,0.36,0.73,0.47,0,0.003,14.01,1.36,0.005,1.42,0.37,0.03,0.07,0.02,No
1.74,7.08,0.7,1.26,0.05,1.21,0.73,1.78,0.33,0.22,0,0.061,2.16,1.39,0.01,46.5,4.79,0.01,0.24,0.02,No
0.06,13.69,0.02,0.11,0.06,0.1,0.07,1.98,0.09,1,1,0.1,14.35,1.16,0.006,0.04,0.45,0.09,0.01,0.08,no
0.09,27.96,0.07,3,0.04,0.1,0.01,0.25,1.16,0,0.98,0.191,11.85,0.17,0.007,4.42,1.73,0.03,0.1,0.07,No
2.24,5.52,0.03,0.8,0.003,4.16,0.54,0.04,0.6,0.39,0.009,0.016,2.5,1.4,0.002,18.77,7.42,0.05,0.1,0.08,Yes
0.01,8.87,0.06,0.95,0.04,0.59,0.07,0.04,0.88,0,0.005,0.072,2.78,0.95,0.009,2.37,0.16,0.1,0.03,0.06,No
0.08,17.78,0.06,0.59,0.05,0.15,0.03,1.03,1.15,0,0,0.099,17.71,1.99,0.006,2.45,0.19,0.02,0.02,0.02,No
0.26,8.01,0.6,3.97,0.04,3.41,0.49,1.49,0.58,0.8,0.8,0.121,2.86,2.19,0.001,52.04,7.01,0.08,0.11,0.07,No
0.03,14.89,0.07,1.85,0.04,0.05,0.03,0.93,0.85,0,0,0.167,15.89,1.33,0.01,3.48,0.13,0.07,0.06,0,No
