@relation waterQuality

@attribute aluminium numeric
@attribute ammonia numeric
@attribute arsenic numeric
@attribute barium numeric
@attribute cadmium numeric
@attribute chloramine numeric
@attribute chromium numeric
@attribute copper numeric
@attribute flouride numeric
@attribute bacteria numeric
@attribute viruses numeric
@attribute lead numeric
@attribute nitrates numeric
@attribute nitrites numeric
@attribute mercury numeric
@attribute perchlorate numeric
@attribute radium numeric
@attribute selenium numeric
@attribute silver numeric
@attribute uranium numeric
@attribute is_safe {No,no,Yes,yes,Unknown}

@data
5.03,7.59,0.13,0.94,0.04,3.22,0.19,1,0.36,0,0.005,0.001,1.17,1.41,0.008,47.79,3.8,0.09,0.32,0.04,No
0.02,0.62,0.03,1.35,0.1,0.09,0.08,0.06,0.14,0.66,0.66,0.144,0.97,1.69,0.006,3.92,0.98,0.02,0.05,0.05,No
1.29,29.74,0.58,1.32,0.13,5.33,0.08,1.34,0.69,0.77,0.77,0.11,1.2,1.24,0.003,33.5,3.34,0.06,0.48,0.04,No
0.03,28.9,0.01,0.5,0,0.07,0.09,0.01,0.75,0,0.51,0.093,4.2,0.07,0.009,0.81,0.62,0.07,0.04,0.08,No
0.06,17.76,0.08,2.82,0.08,0.09,0.08,1.74,1.49,0.13,0.007,0.102,15.58,0.37,0.009,0.28,4.84,0.06,0.07,0.02,No
0.76,20.14,0.12,4.72,0.01,0.43,0.02,1.05,0.68,0,0.001,0.159,8.03,1.84,0.004,38.74,6.3,0.02,0.39,0.03,no
0.05,3.88,0.7,3.33,0.04,6.63,0.08,0.85,1.16,0.36,0.005,0.067,15.36,2.44,0.01,28.74,6.47,0.09,0.48,0.01,No
0.09,16.84,0.09,0.65,0.09,0.05,0.03,0.12,0.48,0.93,0.93,0.142,0.49,1.76,0.009,1.26,2.84,0.05,0.05,0.04,No
0.08,16.02,0.03,0.45,0.07,0.4,0,0.04,1.08,0,0.99,0.002,18.02,0.88,0.003,7.23,0.19,0.04,0.08,0.01,No
0.09,5.94,0.01,0.92,0.06,0.03,0.05,0.01,0.82,0,0.004,0.093,1.51,0.58,0.004,2.03,0.7,0.03,0.06,0.05,Yes
2.306214,0.865227,0.147904,3.938854,0.028166,6.724355,0.01559,0.316201,0.778137,0.717766,?,0.173166,2.423821,0.692563,0.00871,59.98891,3.083731,0.056162,0.071637,0.073574,No
0.06,18.58,0.07,1.43,0.03,0.21,0.06,1.38,0.13,0,0.002,0.117,19.62,0.17,0.001,0.25,0.7,0.08,0.05,0.01,No
0.02,8.63,0,1.83,0.05,0.22,0.01,1.17,0.9,0,0.51,0.13,3.09,0.23,0.01,0.05,2.78,0,0.1,0.01,No
0.1,16.67,0.32,2.53,0.01,0.1,0.03,0.04,1.16,0.51,0.51,0.044,5.82,2.46,0.006,14.44,3.72,0.04,0.14,0.08,No
0.48,29.15,0.001,3.89,0.001,4.07,0.83,0.26,0.16,0.91,0.91,0.176,6.38,1.2,0.009,38.6,3.22,0.05,0.06,0.09,No
0.06,8.59,0.06,0.58,0.09,0.18,0.07,0.02,0.76,0,0.51,0.086,10.31,0.67,0,2.41,3.57,0.02,0.05,0.08,No
4.17,21.35,0.84,3.99,0.08,1.76,0.86,1.29,0.13,0,0.008,0.169,10.02,2.1,0.006,38.29,6.23,0.08,0.25,0.01,no
0.02,24.88,0.02,2.17,0.06,0.01,0.01,0.02,0.31,0.47,0.004,0.17,18.09,1.62,0.003,0.34,5.14,0.06,0.04,0.07,No
4.36,25.18,0.04,0.04,0.001,5.1,0.86,1.23,0.52,0,0,0.022,12.63,1.93,0.003,1.19,7.79,0.04,0.43,0.01,yes
2.18,22.69,0.04,3.61,0.001,1.66,0.33,1.68,0.48,0.62,0.62,0.147,17.79,1.49,0.004,34.46,1.38,0.1,0.28,0.02,No
0.05,15.06,0.08,0.27,0.05,0,0.02,0.63,1.03,0.18,0.004,0.031,9.84,1.63,0.003,6.27,3.88,0.05,0.05,0.08,No
2.11,17.03,0.02,0.88,0.009,7.78,0.88,1.15,0.34,0.85,0.85,0.065,17.86,1.53,0.003,19.4,1.14,0.1,0.4,0.01,Yes
0.1,0.18,0.08,0.32,0.09,0.04,0.1,1.17,1.31,0.57,0.57,0.109,6.77,2.21,0.007,4.59,1.49,0.05,0.08,0.02,No
0.02,8.59,0.08,1.45,0.02,0.26,0.05,1.22,1.06,0,0.008,0.103,4.49,0.4,0.007,0.67,3.4,0.01,0.06,0.07,Yes
0.58,29.19,0.02,1.71,0.007,1.13,0.53,1.34,0.03,0.98,0.98,0.068,10.9,1.45,0.005,2.75,3.81,0.05,0.18,0.02,yes
0.09,5.07,0.09,1.02,0.08,0.13,0.02,0.37,0.36,0.41,0.002,0.06,0.3,1.36,0.003,2.17,0.24,0.04,0.07,0.06,No
0.04,13.57,0,0.86,0.06,0.17,0.09,0.06,0.36,0,0.008,0.071,18.7,0.6,0.004,8.64,1.55,0.04,0.07,0.02,no
0.04,15.26,0.03,0.45,0.05,0.09,0.03,0.13,0.8,0.69,0.69,0.104,8.26,1.41,0.004,9.76,0.94,0.09,0.09,0.05,No
0.1,16.98,0.03,1.88,0.006,5.33,0.16,0.88,0.12,0.87,0.87,0.143,13.48,1.73,0.009,56.14,2.74,0.07,0.24,0.02,No
1.103324,11.046715,0.229161,2.131497,0.089309,3.810628,0.337001,1.375852,0.44212,0.241555,0.273634,0.131603,11.389934,2.737343,?,8.612696,7.596146,0.099876,0.004519,0.003145,Yes
0.02,0.95,0.06,1.52,0.06,0.09,0.05,0.08,0.05,0,0,0.19,10.74,1.62,0.003,2.12,4.26,0.05,0,0.06,No
0.03,29.15,0.06,0.3,0.09,0.12,0.09,0.01,0,0,0.8,0.091,17.33,0.26,0.001,2.84,0.61,0.09,0.07,0,No
4.23,22.03,0.67,2.41,0.08,5.91,0.68,0.34,0.12,0,0,0.135,13.54,1.22,0.002,8.36,2.38,0.06,0.19,0.04,No
2.22,10.37,0.01,2.38,0.009,6.68,0.8,1.07,1.35,0.39,0.003,0.113,14.25,1.24,0.003,22.17,5.82,0.06,0.36,0.04,Yes
0.03,17.92,0.09,3.1,0.1,2.04,0.59,0.08,0.12,0.66,0.66,0.001,9.18,1.71,0.01,30.34,0.4,0,0.08,0.03,Yes
0.04,0.26,0.03,3.37,0.002,6.13,0.29,0.18,0.91,0.78,0.78,0.174,7.09,1.83,0.005,51.29,3.81,0.07,0.03,0.06,No
0,17.32,0.02,0.92,0.007,4.43,0.29,1.64,1.43,0.16,0.009,0.075,13.81,1.03,0.002,11.36,3.34,0,0.07,0.02,Yes
0.16,17.55,0.04,0.69,0.003,1.27,0.38,0.41,0.72,0.25,0.007,0.02,0.29,1.38,0.01,33.17,2.97,0.06,0.1,0.02,Yes
0.76,0.47,0.03,1.69,0.002,3,0.18,0.7,0.57,0.3,0.005,0.065,15.53,1.38,0.008,33.34,5.93,0.03,0.47,0.03,Yes
4.6,24.42,0.65,2.69,0.06,3.74,0.43,1.65,0.69,0.74,0.74,0.046,12.27,2,0.003,5.17,1.55,0.01,0.47,0,No
0.17,23.62,0.21,2.24,0.02,2.59,0.3,0.06,1.34,0.97,0.97,0.001,2.33,1.18,0.002,18.11,4.89,0.04,0.21,0.01,No
0.06,0.46,0.07,1.99,0.09,0.32,0.06,0.48,1.48,0.06,0.001,0.117,3.29,1.68,0.004,6.04,2.64,0.06,0.03,0.09,No
0.09,25.14,0.52,1.17,0.07,5.73,0.21,0.03,1.27,0.82,0.82,0.041,17.87,1.39,0.009,6.54,4.72,0.05,0.2,0.07,No
0.04,23.31,0.07,0.26,0.04,0.15,0.05,1.57,0.43,0.04,0.003,0.089,14.9,0.73,0.005,1.76,4.54,0.03,0.07,0.03,No
0.14,9.92,0.02,2.78,0.002,5.4,0.1,1.09,0.37,0.53,0.53,0.075,15.62,1.01,0.009,12.9,5.69,0.05,0.38,0.09,No
1.82,10.35,0.32,2.22,0.09,6.28,0.65,1.05,0.96,0,0.008,0.049,1.9,1.9,0.001,55.24,1.86,0.01,0.07,0.05,No
0.09,3.98,0.06,0.79,0.06,0.41,0.01,0.05,1.16,0,0.005,0.067,15.29,0.62,0.01,11.69,5.66,0.09,0.02,0.01,No
0.03,23.06,0.06,4,0.12,0.74,0.47,0.54,1.33,0.05,0.001,0.166,12.55,1.38,0.006,11.22,0.92,0.07,0.03,0.08,No
0.08,3.07,0.07,0.71,0.07,0.02,0.07,0.03,1.14,0,0.79,0.102,4.87,0.58,0.006,0.5,1.03,0.1,0.06,0.03,No
0.07,9.62,0.03,1.59,0.04,0.26,0.05,0.01,1.02,0,0.002,0.071,17.71,0.9,0.003,4.38,0.19,0.04,0.05,0.02,No
0.77,9.37,0.76,4.37,0.09,3.49,0.07,0.86,1.29,0,0.005,0.016,12.11,1.78,0.008,40.38,6.62,0.01,0.43,0.04,No
0.04,12.17,0.26,1.35,0.06,7.48,0.66,0.01,0.27,0.62,0.62,0.166,0.69,1.34,0.003,46.5,0.24,0,0.06,0.05,No
0.02,5.24,0.05,0.77,0.02,0.57,0.04,0.03,0.15,0,0,0.085,19.41,1,0.001,1.68,3.55,0.05,0.07,0.07,Yes
0.07,13.73,0.98,4.32,0.09,4.68,0.12,0.48,1.48,0.06,0.001,0.117,3.43,1.59,0.004,47.82,7.07,0.06,0.38,0.09,No
4.74,7.94,0.85,2.89,0.07,1.8,0.26,1.97,0.08,0.69,0.69,0.184,8.05,1.92,0.003,57.15,5.83,0.01,0.48,0.07,No
1.51,10.01,0.48,2.07,0.04,7.02,0.4,0.68,0.79,0,0.002,0.014,7.57,1.4,0.009,54.37,7.92,0.01,0.33,0.02,No
0.08,26.09,0.04,1.72,0.01,0.44,0.05,0.93,0.89,0.84,0.84,0.179,8.87,1.5,0.007,2.89,1.27,0.07,0.09,0.03,no
0.02,26.96,0.02,3.67,0.006,5.58,0.12,1.41,0.92,0.93,0.93,0.075,16.14,1.84,0.005,38.36,5.24,0.05,0.15,0.07,No
0.04,8.51,0.73,4.46,0.04,3.15,0.69,0.05,1.1,0.29,0,0.001,0.92,2.03,0.004,32.46,1.97,0.07,0.25,0.01,no
0.05,16.91,0.03,0.89,0.09,0.12,0.01,1.37,1.39,0,0.002,0.108,4.88,0.57,0.002,8.08,0.38,0.01,0.04,0.04,No
0,21.76,0.04,0.78,0.09,0.31,0.07,1.2,1.31,0.91,0.91,0.027,19.33,0.96,0.002,6.45,5.74,0.04,0.05,0.08,no
0.09,27.84,0.06,0.5,0.01,0,0.08,0.29,0.67,0.65,0.65,0.155,10.7,1.84,0.01,5.64,1.13,0.04,0.02,0.07,No
0.48,8.512112,0.384153,3.44195,0.024638,4.409746,0.2844,1.218177,0.923159,0.944358,0.884739,0.012749,15.630073,1951.808817,0.006469,44.732314,5.322524,0.003173,0.151012,0.084957,Yes
0.07,14.78,0.03,0.96,0.009,7.78,0.88,0,0.38,0.04,0.007,0.166,0.34,1.35,0.01,14.42,2.6,0.09,0.44,0.01,No
2.66,18.02,0.01,2.74,0.004,2.03,0.59,0.53,0.12,0,0,0.016,8.96,1.61,0.01,54.13,0.4,0,0.08,0.03,no
0,8.48,0.02,0.28,0.04,0.26,0.08,1.61,1.39,0,0,0.043,16.7,1.2,0,0.03,1.03,0.04,0.01,0.05,no
1.19,14.94,0.01,1.8,0.002,1.67,0.2,1.08,0.52,0.74,0.74,0.067,4.52,1.52,0,17.72,4.91,0.04,0.45,0.02,yes
0.22,11.93,0.99,4.36,0.05,5.22,0.71,1.98,1.32,0.86,0.86,0.034,3.78,1.66,0.006,51.51,7.16,0.02,0.21,0.09,No
0.05,22.44,0.02,0.99,0.09,0.05,0.05,0.07,0.66,0,0.93,0.155,16.93,0.47,0.002,10.37,0.31,0.07,0.07,0.04,No
0,12.91,0.09,0.92,0.01,0.26,0.1,0.97,1.31,0.76,0.76,0.088,10.45,0.92,0.01,6.21,5.62,0.1,0.08,0.06,no
1.23,20.25,0.09,1.97,0.02,5.41,0.74,1.76,0.61,0.53,0.53,0.105,9.01,2.03,0.007,13.95,2.76,0.02,0.44,0.07,No
0.01,1.37,0.04,0.87,0,0.28,0.09,1.77,0.78,0.22,0.005,0.053,0.48,1.65,0.006,1.63,1.46,0.01,0.09,0.05,No
3.47,19.62,0.33,1.81,0.01,2.43,0.2,1.85,1.43,0.68,0.68,0.089,4.84,1.34,0.004,40.09,2.61,0.03,0.08,0.04,No
0.04,8.48,0.05,1.28,0.1,0.34,0.05,1.85,0.88,0.36,0.005,0.072,3.16,0.65,0.009,1.64,0.52,0.1,0.05,0.06,No
4.98,23.88,0.37,3.95,0.09,0.89,0.51,1.35,1.07,0,0,0.101,1.21,1.23,0.008,17.75,5.58,0.09,0.38,0.03,No
0.03,22.22,0.08,0.78,0.04,0.25,0.05,0.01,0.69,0.01,0.004,0.15,10.9,0.57,0.006,1.15,2.54,0.02,0.01,0.04,No
0.03,19.58,0.04,1.31,0.01,0.63,0.01,1.23,1.44,0.56,0.56,0.012,10.28,2.71,0.004,5.95,0.81,0.07,0.07,0.08,No
3.897192,26.210934,0.265767,4.297401,10.982756,5.646084,0.041166,1.192849,1.420931,0.534295,0.180461,0.075865,16.215518,2.181856,0.004088,17.389425,4.562176,0.064343,0.481797,0.088156,Yes
0.02,2.59,0.04,3.81,0.003,1.63,0.58,1.35,1.06,0.22,0.007,0.069,11.78,1.55,0.005,32.91,2.78,0.07,0.16,0.03,No
0.02,11.3,0.04,1.74,0.07,0.04,0.07,0.4,1.16,0,0.87,0.126,18.76,0.3,0.008,11.17,5.86,0.03,0.04,0.08,No
0.03,11.3,0.02,3.14,0.007,7.52,0.03,0.1,1.38,0.26,0.005,0.033,7.43,1.55,0.007,19.77,2.42,0.09,0.26,0.02,No
0.02,0.11,0.06,0.96,0.05,0.34,0.04,0.04,0.21,0,0,0.111,4.74,1,0.001,10.6,7.92,0.09,0.02,0.04,No
0.1,26.8,0.02,0.37,0.02,0.6,0.06,1.69,0.96,0.25,0.001,0.021,14.05,1.27,0.005,0.44,0.69,0.01,0,0.01,No
3.69,19.8,0.001,0.96,0.005,2.55,0.88,1.48,0.91,0.74,0.74,0.074,18.42,1.68,0.007,40.92,2.99,0.05,0.13,0.03,No
0.02,27.8,0.04,0.3,0.01,0.07,0,0.89,1.41,0,0.74,0.119,12.52,0.37,0.009,2.75,0.55,0.06,0.09,0.01,No
0.09,28.11,0.03,0.01,0.04,0.01,0.01,0.29,0.67,0,0.65,0.155,11.61,0.87,0.01,2.17,3.49,0.04,0.07,0.07,No
0.03,0.51,0.04,2.44,0.006,1.09,0.33,1.94,1.49,0.15,0.001,0.114,9.96,1.84,0.007,28.44,2.54,0.04,0.5,0.09,No
0.02,8.52,0.61,1.95,0.13,1.66,0.19,0.09,0.21,0.98,0.98,0.01,2.79,1.79,0.002,22.67,1.54,0.09,0.16,0.01,No
0.04,23.22,0.06,0.98,0.06,0.48,0.01,0.26,0.82,0.74,0.74,0.197,18.01,1.3,0.003,3.3,0.98,0.1,0.07,0.07,No
0.39,23.27,0.07,2.63,0.02,7.26,0.47,1.95,1.38,0.46,0.003,0.191,18.45,1.24,0.009,1.05,2.4,0.05,0.35,0.02,No
3.150578,12.826025,0.750799,1.08703,0.02593,5.374369,0.70166,1.035974,0.769037,0.247274,0.720416,0.174717,8390.561377,2.5854,0.000519,2.955812,4.03956,0.071687,0.134225,0.04419,No
0.1,1.46,0.09,0.62,0.02,0.3,0.06,0.88,1.45,0,0.58,0.067,13.46,0.35,0.007,0.81,0.81,0.04,0.01,0.01,No
0.08,14.96,0.01,0.17,0.002,6.21,0,0.81,0.24,0.15,0.005,0.005,16.78,1.58,0.002,18.68,1.67,0.04,0,0.03,Yes
0.03,1.37,0.08,0.91,0.02,0.04,0.02,0.08,1.5,0,0,0.107,4.36,1.54,0,1.28,0.21,0.07,0.06,0,No
0.08,9.81,0.01,2.16,0.07,0.24,0.05,1.29,1.01,0.03,0.006,0.013,13.96,0.86,0.002,6.51,0.53,0.09,0.06,0.09,No
0.03,13.73,0.01,0.07,0.08,0.16,0.08,0.04,0.28,0,0.52,0.197,8.05,0.04,0.006,2.53,0.13,0.06,0.09,0.08,No
1.77,10.45,0.04,2.06,0.007,6.12,0.65,1.05,0.96,0.32,0.008,0.049,1.61,1.7,0.001,10.44,1.86,0.01,0.07,0.05,Yes
0.06,23.36,0.01,0.99,0.02,0.35,0.07,0.64,0.43,0.46,0.002,0.059,16.37,1.75,0.006,8.57,0.45,0.03,0.08,0.06,No
0.07,0.52,0.01,0.31,0.04,0.01,0.03,0.77,0.46,0,0,0.059,13.44,1.93,0.005,0.03,0.91,0.01,0.03,0.03,no
2.096732,3.965666,0.313832,3.569011,0.064067,7.357484,0.561478,1.596462,1.377561,0.822011,0.116792,0.125548,15969.13298,1.019284,0.006944,29.299348,5.466279,0.075155,0.309633,0.02479,Yes
0.31,13.74,0.21,1.73,0.04,6.58,0.45,0.56,0.8,0.29,0.001,0.186,3.09,1.5,0,51.21,7.36,0.08,0.09,0.08,No
0.34,16.69,0.95,2.15,0.04,7.69,0.85,0.99,0.87,0.39,0.002,0.17,5.58,1.7,0.001,55.51,5.35,0.03,0.42,0.07,No
0.03,9.2,0.1,3.09,0.09,0.03,0.06,0.01,0.66,0,0,0.182,2.87,1.33,0.009,5.51,6.17,0.01,0.06,0.07,No
2.18,16.68,0.89,1.93,0.07,8.04,0.89,1.94,0.63,0,0.75,0.109,9.81,1.18,0.008,6.54,1.01,0.02,0.26,0.02,No
3.24,2.58,0.03,0.51,0.003,5.67,0.68,1.25,0.29,0.78,0.78,0.112,2.44,1.23,0.006,6.7,3.04,0.07,0.32,0.06,Yes
0.03,1.86,0.01,0.87,0.05,0.09,0.06,0.86,0.11,0.85,0.85,0.101,6.92,1.09,0.008,9.41,0.5,0.04,0.02,0.06,No
0.01,15.1,0.02,0.15,0.09,0.24,0.06,1.08,1.43,0.89,0.89,0.08,1.91,0.43,0.008,0.19,0.84,0.06,0.06,0.08,No
1.586508,20.717504,503.346391,2.723133,0.122529,5.804749,0.05844,0.569523,1.409189,0.200847,0.612105,0.115548,1.487574,1.398474,0.000923,22.673391,7.503595,0.07595,0.249133,0.011835,Yes
0.1,25.78,0.03,0.97,0.07,0.08,0.1,0.03,1.31,0,0.57,0.109,6.07,0.36,0.007,0.94,0.99,0.05,0.06,0.02,No
0.81,26.45,0.19,3.9,0.05,8.01,0.37,1.75,0.19,0,0.9,0.045,5.32,1.8,0.007,58.6,6.79,0.02,0.04,0.06,No
0.01,10.6,0.02,0.51,0.07,0.09,0.05,0.84,0.55,0,0.78,0.118,5.79,0.69,0.003,3.15,0.39,0.04,0.04,0.07,No
0.03,13.62,0.04,1.31,0.07,6.89,0.17,0.57,1.33,1,1,0.065,16.83,1.19,0.004,48.18,5.45,0.08,0.48,0.08,No
0.1,27.76,0.05,4.29,0.1,5.86,0.26,0.47,1.02,0.4,0,0.02,19.02,1.91,0.007,44.78,2.13,0.07,0.28,0.08,no
0.05,22.53,0.02,0.62,0.06,0.35,0.05,0.07,0.87,0,0.008,0.079,8.64,0.6,0.007,2.32,5.26,0.06,0.01,0.05,No
0.01,15.71,0.05,0.9,0.07,0.04,0.08,1.64,0.61,0,1,0.038,11.56,0.46,0.006,0.1,2.07,0.02,0.01,0.08,No
0.04,25.67,0.06,0.82,0.02,0.74,0.01,1.62,1.48,0.99,0.99,0.162,1.97,0.06,0.003,4.6,0.12,0.02,0.09,0.04,No
0.08,15.76,0.07,0.69,0.07,0.03,0.08,1.05,0.86,0.37,0.002,0.113,0.27,0.43,0.01,2.42,4.23,0.08,0.06,0.03,No
0.01,27.01,0.01,0.09,0.06,0.01,0.09,1.32,0.59,0,0.008,0.122,15.8,1.47,0.009,0.91,2.55,0.04,0,0.05,No
0.08,8.42,0.09,0.4,0.04,0.01,0.02,0.04,0.9,0,0.58,0.093,10.16,0.22,0.003,0.24,3.4,0.05,0.1,0.05,No
0.09,4.12,0.72,0.98,0.08,4.65,0.5,0.02,0.13,0.97,0.97,0.001,12.27,1.57,0.006,4.31,0.83,0.06,0.23,0.08,No
1.24,29.84,0.04,0.37,0.005,5.29,0.08,1.34,0.69,0,0,0.11,0.52,1.23,0.003,46.8,3.34,0.06,0.48,0.04,no
2.365272,29.688233,0.38704,2.668151,0.110178,0.668117,0.851393,1.772212,0.39763,0.300529,0.56055,0.130037,15.298359,0.490197,0.00862,58.674341,1.651012,0.468905,0.033481,0.019841,No
0.06,13.53,0,0.02,0.05,0.07,0.03,0.02,0.99,0.05,0.003,0.078,15.07,0.48,0.006,0.7,5.69,0.07,0.02,0.01,No
0,14.38,0.86,1.33,0.09,1.25,0.23,1.3,0.37,0.98,0.98,0.156,10.64,1.19,0.008,25.3,3.24,0.05,0.44,0,No
0.02,20.91,0.08,0.95,0.06,0.26,0.05,0.09,0.52,0,0.74,0.062,6.69,0.97,0.004,9.04,0.91,0,0,0.02,No
1.534179,22.345505,0.752454,2.852079,0.055764,4.076886,0.85058,0.023208,1.159697,0.315904,0.255717,0.187098,14.952459,1.96633,0.001024,33.509362,1.207532,55.073961,0.187329,0.058839,Yes
0.09,16.56,0.73,3.15,0.08,4.48,0.71,1.14,1.14,0.45,0.004,0.045,9.6,2.15,0.01,27.66,7.02,0.02,0.42,0.04,No
0.04,19.77,0.08,0.36,0.04,0.45,0.01,0.78,1.5,0,0,0.004,7.38,0.14,0.002,3.13,3.51,0.09,0.09,0.02,Yes
4.24,23.27,0.98,2.34,0.07,7.14,0.47,1.95,1.38,0,0,0.191,19.06,1.12,0.009,1.23,2.4,0.05,0.35,0.02,no
0.07,22.51,0.06,2.23,0.04,0.21,0.01,0.02,1.41,0,0.99,0.13,11.43,0.47,0.001,2.22,1.93,0.01,0,0.03,No
4.18,13.97,0.13,1.54,0.05,6.49,0.06,0.44,0.08,0.63,0.63,0.044,16.8,2.8,0.008,31.62,3.59,0.02,0.37,0.09,No
0.09,14.35,0.04,1.53,0.06,0.5,0.05,1.3,0.5,0.1,0.008,0.036,2.65,0.51,0.008,0.01,0.28,0.01,0.04,0.02,Yes
0.08,3.14,0.07,2.91,0,0.09,0.01,1.38,0.63,0.97,0.97,0.017,4.16,1.59,0.004,2.77,0.96,0.04,0.08,0.06,No
0.01,21.89,0.71,2.92,0.04,7.77,0.3,0.43,0.9,0.79,0.79,0.199,2.07,2,0.001,47.98,7.79,0.09,0.1,0.03,No
0.21,15.03,0.03,3.4,0.002,6.71,0.48,1.13,1.43,0.63,0.63,0.152,6.66,1.15,0.005,1.87,5.59,0.05,0.08,0.05,No
0.08,22.64,0.05,0.9,0.07,0.04,0.04,1.21,1.33,0.55,0.55,0.116,12.24,0.24,0.009,2.21,0.28,0.03,0.05,0.03,No
0.04,16.44,0.06,0.06,0.02,0.04,0.04,1.82,0.56,0.95,0.95,0.154,16.86,1.3,0.004,2.24,0.41,0.07,0.09,0.05,No
0.03,13.15,0.02,1.42,0.08,0.01,0.02,0.01,0.1,0,0,0.165,10.82,0.53,0.006,0.17,0.72,0.07,0.08,0.09,No
0.03,0.41,0.04,1.17,0.08,0.02,0.03,0.05,0.44,0.07,0.007,0.15,10.3,0.81,0.005,6.7,3.12,0.02,0.02,0.08,no
0.09,1.48,0.02,0.27,0.08,0.07,0.06,1.39,1.19,0,0.001,0.194,1.49,0.05,0.009,0.29,4.63,0.08,0,0.02,No
4.38,14.3,0.21,0.5,0.04,5.99,0.04,0.98,0.77,0.52,0.52,0.185,18.3,1.8,0.009,50.13,3.55,0.1,0.24,0.06,no
0.04,12.51,0.09,1.04,0,0.18,0.09,0.51,1.49,0,0.003,0.02,4.36,0.48,0.008,7.13,2.36,0.04,0.04,0.07,No
0.26,23.88,0.04,3.74,0.003,3.44,0.84,1,1.38,0.68,0.68,0.198,16.39,1.21,0.008,39.41,4.54,0.06,0.09,0.07,No
0.02,4.07,0.01,0.26,0.07,0.33,0.04,1.33,0.18,0,0,0.041,16.41,2.13,0.01,2.25,0.2,0,0.03,0.07,No
0.04,27.83,0.2,4.51,0.12,7.73,0.27,0.05,1.39,0.89,0.89,0.005,8.56,1.47,0.005,11.79,3.37,0.08,0.13,0,No
1.661379,1.411639,0.819677,3.955718,0.099511,2.799172,0.1619,1.620799,0.984301,0.569831,0.827006,0.164447,4.926128,2.597081,0.008821,24808.47679,0.829341,0.029964,0.103444,0.051229,No
0.01,4.99,0.08,2.95,0.06,0.42,0.06,1.5,0.25,0.02,0,0.083,6.65,2.02,0.009,2.39,0.77,0.02,0.01,0,No
0.03,13.58,0.02,1.22,0.08,0.04,0.05,0.09,1.41,0,0.004,0.05,7.85,0.27,0.003,0.22,0.19,0.03,0.09,0.04,Yes
0.06,23.58,0.001,0.57,0.003,4.3,0.82,1.57,0.43,0.04,0.003,0.089,14.77,1.97,0.005,0.91,5.11,0.03,0.2,0.03,No
0.07,27.35,0.05,0.28,0.02,0.09,0.08,1.24,0.14,0,0.51,0.032,19.47,0.66,0,4.43,0.82,0.03,0.07,0.01,No
0.08,13.74,0.01,4.68,0.02,3.58,0.46,0.09,1.43,0.84,0.84,0.001,11.6,1.75,0.004,5.15,4.26,0.08,0.26,0.07,No
0.11,2.97,0.01,1.35,0.007,7.41,0.23,1.44,0.17,0.99,0.99,0.096,14.55,1.77,0.008,59.74,4.17,0.08,0.18,0.03,No
0.02,13.09,0.1,0.19,0.05,0.13,0.02,0.08,0.52,0,0.003,0.105,3.1,0.74,0.009,0.04,2.36,0.01,0.09,0.07,No
0.09,3.03,0.08,0.77,0.1,0.69,0.09,0.7,1.43,0.35,0.004,0.188,9.23,1.84,0.002,0.06,1.39,0.06,0.05,0.03,No
3.41,20.51,0.66,0.93,0.1,1.81,0.7,1.08,0.7,0,0.87,0.106,9.9,1.81,0.008,34.76,3.54,0.02,0.47,0.07,No
0.01,15.87,0.03,1.61,0.09,0.39,0.04,1.64,0.78,0.61,0.61,0.038,6.97,1.88,0.009,1.84,0.12,0.09,0.01,0.03,No
0.93,15.17,0.02,0.82,0.004,1.58,0.45,1.46,0.45,0,0,0.197,15.13,1.9,0.001,7.93,4.86,0.05,0.04,0.06,Yes
0.05,25.93,0.06,0.84,0.06,0.15,0.03,0.04,0.29,0,0.58,0.195,8.27,0.59,0.007,3.3,3.14,0.06,0.1,0.02,No
0.611907,5.576971,0.260952,2.28261,0.02379,0.69961,0.806848,1.225118,1.404572,?,0.626255,0.066544,6.036681,1.599536,0.003689,37.037777,2.307041,0.021175,0.019055,0.050974,No
0.07,3.38,0.07,0.24,0.09,0.25,0.03,0.08,1.44,0.34,0.004,0.172,1.4,2.1,0.01,4.44,4.62,0.05,0.08,0.08,No
0.08,11.3,0.09,2.48,0.08,0.08,0.03,0.91,0.65,0,0.51,0.023,16.7,0.8,0.006,0.53,4.44,0.03,0.07,0.03,no
0.04,15.78,0.01,2.58,0.07,0.12,0.03,1.18,0.47,0.42,0.009,0.087,0.58,1.03,0.006,4.26,0.88,0.02,0.06,0.06,No
0.09,15.14,0.58,1.08,0.06,7.34,0.49,0.08,1.4,0.94,0.94,0.001,0.5,2.22,0.005,9.77,5.31,0.09,0.13,0.07,No
0.07,4.64,0.16,4.17,0.09,0.22,0.65,1.47,0.21,0.33,0.005,0.106,2.8,1.26,0.001,47.85,0.06,0.06,0.04,0.05,No
0.05,21.99,0.04,2.2,0.004,7.65,0.3,0.43,0.9,0.79,0.79,0.199,2.01,1.77,0.001,27.56,7.79,0.09,0.1,0.03,No
0.17,27.08,0.24,3.1,0.12,6.02,0.25,0.09,0.8,0.13,0.009,0.001,16.85,1.55,0.006,30.19,4.1,0.01,0.36,0.01,No
0.04,10.06,0.57,3.63,0.02,0.45,0.84,0.71,1.43,0.58,0.58,0.144,1.91,1.11,0.009,43.96,7.67,0.05,0.23,0.01,No
